,Unnamed: 0,Close,High,Low,Open,time,volume,MA_20,MA_200,ATR,ExpMA,kelt_upper,kelt_lower
2958,2958,76.8825,77.018,76.578,76.7415,2011-08-29 04:00:00,8953,76.75242500000014,80.69934749999994,0.4417999999999992,76.95293055332914,77.61563055332914,76.29023055332914
2959,2959,76.5925,76.904,76.54,76.8855,2011-08-30 04:00:00,9599,76.75145000000013,80.66513999999995,0.47819999999999824,76.91860383396445,77.63590383396445,76.20130383396446
2960,2960,76.9225,77.24,76.426,76.5945,2011-08-31 04:00:00,13669,76.75557500000014,80.63258249999996,0.48269999999999696,76.91897489739642,77.64302489739642,76.19492489739643
2961,2961,76.8785,77.182,76.736,76.9255,2011-09-01 04:00:00,12936,76.76455000000013,80.60080249999996,0.5010999999999968,76.91512014526343,77.66677014526343,76.16347014526343
2962,2962,76.801,76.892,76.542,76.8755,2011-09-02 04:00:00,9146,76.76965000000013,80.56776499999997,0.4960999999999956,76.90425156000025,77.64840156000024,76.16010156000026
2963,2963,76.801,76.801,76.801,76.801,2011-09-03 04:00:00,12,76.76817500000013,80.53312749999996,0.42869999999999636,76.89441807809547,77.53746807809546,76.25136807809548
2964,2964,76.7615,76.957,76.72399999999999,76.801,2011-09-04 04:00:00,2604,76.76262500000013,80.49908749999997,0.3761999999999972,76.88175921351494,77.44605921351493,76.31745921351495
2965,2965,76.8035,76.97399999999999,76.694,76.7595,2011-09-05 04:00:00,7735,76.76717500000012,80.46665249999997,0.3213999999999956,76.87430595508495,77.35640595508494,76.39220595508496
2966,2966,77.1605,77.727,76.72,76.8015,2011-09-06 04:00:00,23025,76.79327500000012,80.43655499999997,0.4220999999999961,76.90156253079115,77.53471253079115,76.26841253079115
2967,2967,77.3845,77.456,77.078,77.1635,2011-09-07 04:00:00,13156,76.83640000000011,80.40757749999997,0.4311999999999969,76.94755657547772,77.59435657547772,76.30075657547772
2968,2968,77.4705,77.598,77.146,77.3865,2011-09-08 04:00:00,12474,76.88242500000011,80.37934749999997,0.43239999999999695,76.99736071114651,77.64596071114651,76.34876071114651
2969,2969,77.587,77.858,77.098,77.4725,2011-09-09 04:00:00,13619,76.93427500000011,80.35054749999996,0.4719999999999985,77.05351683389446,77.76151683389446,76.34551683389446
2970,2970,77.587,77.587,77.587,77.587,2011-09-10 04:00:00,12,76.97547500000012,80.32558999999996,0.39059999999999917,77.10432475447595,77.69022475447595,76.51842475447596
2971,2971,77.494,77.587,77.178,77.587,2011-09-11 04:00:00,5253,77.01020000000011,80.30236749999997,0.38689999999999997,77.14143668262109,77.72178668262109,76.5610866826211
2972,2972,77.01100000000001,77.494,76.757,77.492,2011-09-12 04:00:00,17214,77.02850000000011,80.27766499999998,0.42560000000000003,77.12901414141909,77.7674141414191,76.49061414141909
2973,2973,76.9115,77.11399999999999,76.808,77.008,2011-09-13 04:00:00,13197,77.0253000000001,80.25383749999997,0.45619999999999833,77.10829850890299,77.79259850890298,76.423998508903
2974,2974,76.696,76.968,76.60600000000001,76.9145,2011-09-14 04:00:00,11153,76.9942250000001,80.22893249999998,0.4690999999999974,77.06903198424557,77.77268198424557,76.36538198424557
2975,2975,76.8125,77.329,76.564,76.699,2011-09-15 04:00:00,12218,76.9999500000001,80.20461249999998,0.5175999999999987,77.04460036669838,77.82100036669837,76.26820036669838
2976,2976,76.796,76.971,76.67399999999999,76.8155,2011-09-16 04:00:00,7998,77.00485000000009,80.17777499999998,0.4465999999999994,77.02092414129854,77.69082414129853,76.35102414129854
2977,2977,76.796,76.796,76.796,76.796,2011-09-17 04:00:00,12,77.00747500000008,80.15213749999998,0.4087999999999994,76.9995027945082,77.61270279450821,76.3863027945082
2978,2978,76.9085,76.995,76.796,76.796,2011-09-18 04:00:00,2699,77.0087750000001,80.12746749999998,0.3834999999999994,76.9908358616979,77.5660858616979,76.4155858616979
2979,2979,76.53399999999999,76.952,76.328,76.9115,2011-09-19 04:00:00,9680,77.0058500000001,80.09843999999997,0.3698999999999984,76.94732768439334,77.50217768439335,76.39247768439334
2980,2980,76.342,76.714,76.12,76.531,2011-09-20 04:00:00,13998,76.9768250000001,80.06859499999997,0.4292999999999978,76.88967742873685,77.53362742873685,76.24572742873684
2981,2981,76.7715,76.972,76.243,76.345,2011-09-21 04:00:00,15964,76.9714750000001,80.04089749999999,0.4612999999999971,76.87842243552382,77.57037243552381,76.18647243552383
2982,2982,76.306,76.79,76.109,76.7695,2011-09-22 04:00:00,17423,76.9467250000001,80.01118999999998,0.4556999999999988,76.82390601309298,77.50745601309298,76.14035601309298
2983,2983,76.569,76.88600000000001,76.152,76.308,2011-09-23 04:00:00,8132,76.93512500000011,79.98282749999998,0.4985000000000014,76.79962924994126,77.54737924994126,76.05187924994127
2984,2984,76.569,76.569,76.569,76.569,2011-09-24 04:00:00,13,76.9255000000001,79.95141499999998,0.4623000000000019,76.77766455947067,77.47111455947066,76.08421455947067
2985,2985,76.4325,76.762,76.38600000000001,76.569,2011-09-25 04:00:00,4386,76.9069500000001,79.91937999999999,0.4234000000000009,76.74479174428299,77.37989174428299,76.109691744283
2986,2986,76.317,76.554,76.226,76.4355,2011-09-26 04:00:00,14525,76.8647750000001,79.88693999999998,0.42650000000000005,76.7040496733989,77.3437996733989,76.06429967339889
2987,2987,76.5865,76.933,76.309,76.32,2011-09-27 04:00:00,14960,76.82487500000009,79.86061249999997,0.488900000000001,76.69285446640852,77.42620446640852,75.95950446640852
2988,2988,76.5185,76.638,76.34,76.5895,2011-09-28 04:00:00,12738,76.77727500000009,79.83394499999997,0.49880000000000135,76.67624927913151,77.42444927913151,75.92804927913151
2989,2989,76.5985,77.025,76.428,76.5165,2011-09-29 04:00:00,15177,76.72785000000009,79.80637499999997,0.4961000000000027,76.66884458588089,77.4129945858809,75.92469458588089
2990,2990,77.053,77.196,76.498,76.6015,2011-09-30 04:00:00,10898,76.7011500000001,79.78438249999998,0.5065000000000026,76.705430815797,77.465180815797,75.945680815797
2991,2991,77.053,77.053,77.053,77.053,2011-10-01 04:00:00,12,76.67910000000009,79.76541999999998,0.4336000000000027,76.73853264286396,77.38893264286396,76.08813264286395
2992,2992,76.9755,77.264,76.964,77.053,2011-10-02 04:00:00,4990,76.6773250000001,79.75529999999998,0.39550000000000124,76.7611009625912,77.3543509625912,76.1678509625912
2993,2993,76.6805,77.096,76.517,76.9785,2011-10-03 04:00:00,17619,76.6657750000001,79.72958999999997,0.3800000000000011,76.75342468043965,77.32342468043966,76.18342468043964
2994,2994,76.6475,76.982,76.544,76.6825,2011-10-04 04:00:00,14084,76.66335000000011,79.70987249999997,0.4238000000000014,76.74333661563588,77.37903661563588,76.10763661563588
2995,2995,76.7425,77.07600000000001,76.634,76.6455,2011-10-05 04:00:00,11781,76.6598500000001,79.69062999999997,0.43040000000000306,76.74325693795628,77.38885693795628,76.09765693795627
2996,2996,76.6395,76.84,76.564,76.7455,2011-10-06 04:00:00,13174,76.65202500000011,79.66907249999997,0.4252000000000038,76.73337532481759,77.37117532481759,76.09557532481759
2997,2997,76.788,76.913,76.586,76.6375,2011-10-07 04:00:00,8472,76.65162500000011,79.64809249999998,0.3955000000000027,76.73857767483496,77.33182767483495,76.14532767483496
2998,2998,76.788,76.788,76.788,76.788,2011-10-08 04:00:00,12,76.6456000000001,79.62762999999998,0.36570000000000247,76.7432845629459,77.29183456294591,76.1947345629459
2999,2999,76.7325,76.854,76.696,76.788,2011-10-09 04:00:00,2089,76.6555250000001,79.60634999999998,0.32180000000000175,76.74225746171297,77.22495746171298,76.25955746171296
3000,3000,76.6645,76.768,76.57300000000001,76.7295,2011-10-10 04:00:00,7159,76.6716500000001,79.58465999999999,0.27150000000000174,76.73485198916887,77.14210198916888,76.32760198916887
3001,3001,76.695,76.76,76.604,76.6665,2011-10-11 04:00:00,8401,76.6678250000001,79.56131499999998,0.28710000000000235,76.73105656162898,77.16170656162898,76.30040656162898
3002,3002,77.046,77.486,76.315,76.697,2011-10-12 04:00:00,18879,76.7048250000001,79.53972499999999,0.3742000000000033,76.76105117480716,77.32235117480717,76.19975117480716
3003,3003,76.9255,77.214,76.678,77.043,2011-10-13 04:00:00,11749,76.7226500000001,79.51550999999999,0.36990000000000267,76.77671296768267,77.33156296768267,76.22186296768267
3004,3004,77.206,77.45,76.87,76.9275,2011-10-14 04:00:00,10520,76.75450000000009,79.49292249999999,0.3841000000000022,76.817597446951,77.393747446951,76.241447446951
3005,3005,77.206,77.206,77.206,77.206,2011-10-15 04:00:00,12,76.79317500000009,79.46402499999998,0.33990000000000153,76.854588166289,77.364438166289,76.344738166289
3006,3006,77.1785,77.322,76.935,77.206,2011-10-16 04:00:00,3280,76.83625000000009,79.43656499999999,0.35100000000000053,76.88543691235672,77.41193691235672,76.35893691235673
3007,3007,76.829,77.454,76.604,77.1815,2011-10-17 04:00:00,14526,76.84837500000008,79.40207499999998,0.4033000000000001,76.88006196832275,77.48501196832275,76.27511196832275
3008,3008,76.703,76.911,76.62899999999999,76.832,2011-10-18 04:00:00,12644,76.85760000000008,79.36530499999998,0.4315000000000012,76.86319892372057,77.51044892372057,76.21594892372057
3009,3009,76.7625,76.865,76.689,76.705,2011-10-19 04:00:00,8234,76.86580000000008,79.32878249999997,0.43330000000000124,76.8536085500329,77.5035585500329,76.2036585500329
3010,3010,76.7845,77.092,76.68,76.7605,2011-10-20 04:00:00,10976,76.85237500000008,79.29146999999998,0.4550000000000011,76.8470267833631,77.52952678336311,76.1645267833631
3011,3011,76.244,76.796,75.788,76.7875,2011-10-21 04:00:00,11458,76.81192500000006,79.25061749999998,0.5402000000000016,76.78959566113804,77.59989566113804,75.97929566113804
3012,3012,76.244,76.244,76.244,76.244,2011-10-22 04:00:00,12,76.77535000000006,79.20476,0.42310000000000086,76.73763416960108,77.37228416960109,76.10298416960107
3013,3013,76.2605,76.486,76.168,76.244,2011-10-23 04:00:00,3785,76.75435000000007,79.15968249999999,0.40130000000000055,76.69219282011527,77.29414282011527,76.09024282011526
3014,3014,76.0815,76.33800000000001,75.99,76.2585,2011-10-24 04:00:00,11258,76.72605000000007,79.11445499999999,0.378100000000002,76.63403159915191,77.20118159915191,76.06688159915191
3015,3015,76.0365,76.30199999999999,75.738,76.0845,2011-10-25 04:00:00,14929,76.69075000000007,79.0709225,0.43450000000000133,76.57712382780412,77.22887382780412,75.92537382780411
3016,3016,76.0505,76.321,75.71600000000001,76.0335,2011-10-26 04:00:00,14435,76.66130000000007,79.02720999999998,0.45630000000000026,76.52696917753707,77.21141917753707,75.84251917753707
3017,3017,75.8655,76.27,75.66199999999999,76.0525,2011-10-27 04:00:00,16258,76.61517500000006,78.98293499999998,0.4321000000000012,76.46397211300973,77.11212211300973,75.81582211300973
3018,3018,75.816,75.938,75.67699999999999,75.8675,2011-10-28 04:00:00,5744,76.56657500000007,78.94278249999999,0.43000000000000116,76.40226048319929,77.04726048319928,75.75726048319929
3019,3019,75.816,75.816,75.816,75.816,2011-10-29 04:00:00,12,76.52075000000006,78.902105,0.41240000000000093,76.34642615146602,76.96502615146602,75.72782615146602
3020,3020,79.1975,79.518,75.368,75.816,2011-10-30 04:00:00,29259,76.64740000000006,78.88016999999999,0.7862000000000023,76.61795699418353,77.79725699418353,75.43865699418353
3021,3021,78.145,79.533,77.76,79.1995,2011-10-31 04:00:00,38821,76.71990000000007,78.85400249999999,0.8627000000000009,76.76338966140415,78.05743966140415,75.46933966140415
3022,3022,78.1465,78.456,78.017,78.14699999999999,2011-11-01 04:00:00,15288,76.77492500000007,78.82908,0.9066000000000016,76.89511445555613,78.25501445555612,75.53521445555613
3023,3023,78.0435,78.163,77.944,78.1445,2011-11-02 04:00:00,10806,76.83082500000006,78.80364250000001,0.8967000000000013,77.00448450740792,78.34953450740792,75.65943450740792
3024,3024,78.0025,78.105,77.898,78.0455,2011-11-03 04:00:00,9391,76.87065000000007,78.77884750000001,0.8826000000000007,77.0995336019405,78.42343360194049,75.7756336019405
3025,3025,78.238,78.268,77.99600000000001,78.0005,2011-11-04 04:00:00,5833,76.92225000000008,78.75794750000001,0.8534000000000006,77.20795897318426,78.48805897318427,75.92785897318426
3026,3026,78.238,78.238,78.238,78.238,2011-11-05 04:00:00,2,76.97522500000008,78.7343225,0.7929000000000016,77.30605811859529,78.4954081185953,76.11670811859528
3027,3027,78.1315,78.238,78.067,78.238,2011-11-06 04:00:00,1493,77.04035000000007,78.7135875,0.7492000000000019,77.38467163111002,78.50847163111003,76.26087163111002
3028,3028,78.0495,78.184,77.984,78.1335,2011-11-07 05:00:00,7235,77.10767500000009,78.6945175,0.7431000000000012,77.44798861862336,78.56263861862335,76.33333861862336
3029,3029,77.5755,78.062,77.544,78.0515,2011-11-08 05:00:00,10518,77.14832500000009,78.67293000000001,0.7949000000000013,77.46013255970684,78.65248255970684,76.26778255970683
3030,3030,77.7255,77.888,77.548,77.5735,2011-11-09 05:00:00,11436,77.19537500000008,78.65209250000001,0.413900000000001,77.48540564925857,78.10625564925857,76.86455564925856
3031,3031,77.57300000000001,77.74600000000001,77.49600000000001,77.7235,2011-11-10 05:00:00,10440,77.26182500000009,78.62890750000001,0.2616000000000014,77.4937479683768,77.8861479683768,77.10134796837679
3032,3032,77.137,77.578,77.053,77.575,2011-11-11 05:00:00,7164,77.30647500000009,78.60650500000001,0.2702000000000012,77.45977197138853,77.86507197138853,77.05447197138854
3033,3033,77.138,77.292,77.085,77.176,2011-11-13 05:00:00,3147,77.35035000000008,78.58451750000002,0.2690000000000026,77.42912702173248,77.83262702173249,77.02562702173248
3034,3034,77.1175,77.50399999999999,76.815,77.14,2011-11-14 05:00:00,11182,77.40215000000009,78.56121000000002,0.31720000000000115,77.39944825775795,77.87524825775796,76.92364825775795
3035,3035,77.043,77.15100000000001,76.91199999999999,77.1195,2011-11-15 05:00:00,9805,77.45247500000008,78.53865000000002,0.31390000000000384,77.36550080463815,77.83635080463816,76.89465080463813
3036,3036,77.002,77.092,76.858,77.041,2011-11-16 05:00:00,8168,77.50005000000007,78.51768500000001,0.3373000000000033,77.3308816803869,77.8368316803869,76.8249316803869
3037,3037,76.877,77.043,76.858,77.0,2011-11-17 05:00:00,8718,77.55062500000008,78.49609500000003,0.3387000000000029,77.28765485368339,77.79570485368339,76.7796048536834
3038,3038,76.905,77.009,76.577,76.88,2011-11-18 05:00:00,7748,77.60507500000008,78.47330500000002,0.36190000000000283,77.25121153428496,77.79406153428496,76.70836153428496
3039,3039,76.803,76.934,76.73100000000001,76.839,2011-11-20 05:00:00,3489,77.65442500000007,78.45208750000002,0.33040000000000164,77.20852472149592,77.70412472149592,76.71292472149592
3040,3040,77.059,77.33800000000001,76.77600000000001,76.801,2011-11-21 05:00:00,10209,77.54750000000007,78.43257500000003,0.352600000000001,77.19428427182964,77.72318427182965,76.66538427182964
3041,3041,77.033,77.13600000000001,76.83800000000001,77.056,2011-11-22 05:00:00,7339,77.49190000000007,78.41529250000002,0.3574000000000012,77.17892386498873,77.71502386498874,76.64282386498873
3042,3042,77.07600000000001,77.582,76.957,77.036,2011-11-23 05:00:00,9156,77.43837500000006,78.39878500000002,0.36740000000000067,77.16912159213265,77.72022159213266,76.61802159213265
3043,3043,77.4075,77.539,77.028,77.078,2011-11-24 05:00:00,11176,77.40657500000006,78.38267750000001,0.39779999999999943,77.19182429764383,77.78852429764383,76.59512429764384
3044,3044,77.725,77.792,77.332,77.4055,2011-11-25 05:00:00,8100,77.39270000000006,78.36815750000001,0.37490000000000095,77.24260293596348,77.80495293596347,76.68025293596348
3045,3045,77.64399999999999,77.733,77.459,77.695,2011-11-27 05:00:00,3984,77.36300000000006,78.35344500000001,0.3783999999999992,77.28083122777647,77.84843122777647,76.71323122777648
3046,3046,78.081,78.285,77.616,77.64699999999999,2011-11-28 05:00:00,11448,77.35515000000005,78.34181250000002,0.4218999999999994,77.35703777751205,77.98988777751205,76.72418777751204
3047,3047,77.89,78.113,77.626,78.083,2011-11-29 05:00:00,11554,77.34307500000006,78.32690500000001,0.45209999999999867,77.40779608441566,78.08594608441567,76.72964608441566
3048,3048,77.668,78.157,77.29899999999999,77.892,2011-11-30 05:00:00,17581,77.32400000000004,78.30947250000001,0.49469999999999886,77.43257740970941,78.1746274097094,76.69052740970942
3049,3049,77.801,77.883,77.558,77.671,2011-12-01 05:00:00,10287,77.33527500000005,78.29406750000001,0.5068999999999988,77.46766527545137,78.22801527545137,76.70731527545136
3050,3050,77.991,78.078,77.756,77.803,2011-12-02 05:00:00,6643,77.34855000000005,78.28005750000001,0.48289999999999933,77.51750667778933,78.24185667778933,76.79315667778933
3051,3051,77.979,78.108,77.877,77.954,2011-12-04 05:00:00,2807,77.36885000000004,78.26598750000001,0.47620000000000007,77.56145842276177,78.27575842276177,76.84715842276178
3052,3052,77.779,78.064,77.682,77.976,2011-12-05 05:00:00,9104,77.40095000000005,78.250065,0.45189999999999914,77.58217666821304,78.26002666821303,76.90432666821305
3053,3053,77.74,77.842,77.62899999999999,77.781,2011-12-06 05:00:00,9050,77.43105000000006,78.23303250000001,0.42210000000000036,77.59720746171656,78.23035746171657,76.96405746171656
3054,3054,77.65100000000001,77.791,77.592,77.738,2011-12-07 05:00:00,6989,77.45772500000005,78.21563,0.39599999999999935,77.6023305606007,78.1963305606007,77.00833056060071
3055,3055,77.583,77.795,77.13,77.649,2011-12-08 05:00:00,12070,77.48472500000005,78.19571000000002,0.43509999999999993,77.60048955482921,78.2531395548292,76.94783955482922
3056,3056,77.59899999999999,77.781,77.49600000000001,77.585,2011-12-09 05:00:00,6071,77.51457500000005,78.17530750000002,0.3966999999999999,77.60034769246452,78.19539769246452,77.00529769246452
3057,3057,77.6625,77.718,77.548,77.615,2011-12-11 05:00:00,1430,77.55385000000004,78.15512500000001,0.36500000000000055,77.60626695984885,78.15376695984885,77.05876695984885
3058,3058,77.8535,77.998,77.58800000000001,77.6605,2011-12-12 05:00:00,9445,77.60127500000004,78.13589750000001,0.3201999999999998,77.62981296367276,78.11011296367276,77.14951296367276
3059,3059,77.9575,78.046,77.642,77.8505,2011-12-13 05:00:00,8906,77.65900000000003,78.11585250000002,0.328100000000002,77.66102125284678,78.15317125284679,77.16887125284677
3060,3060,78.072,78.156,77.926,77.9595,2011-12-14 05:00:00,9243,77.70965000000004,78.09727000000001,0.3189000000000021,77.700162085909,78.178512085909,77.221812085909
3061,3061,77.8865,78.10600000000001,77.737,78.07,2011-12-15 05:00:00,8629,77.75232500000006,78.07709000000001,0.33270000000000266,77.71790855391767,78.21695855391766,77.21885855391767
3062,3062,77.789,77.96300000000001,77.617,77.8835,2011-12-16 05:00:00,5128,77.78797500000005,78.05661750000002,0.32910000000000394,77.72467916783027,78.21832916783028,77.23102916783027
3063,3063,77.9615,78.166,77.717,77.785,2011-12-18 05:00:00,3679,77.81567500000004,78.041195,0.35270000000000296,77.74723353279882,78.27628353279881,77.21818353279882
3064,3064,77.991,78.058,77.828,77.9635,2011-12-19 05:00:00,6289,77.82897500000004,78.02717000000001,0.35580000000000356,77.77044938681797,78.30414938681798,77.23674938681796
3065,3065,77.8035,78.016,77.71600000000001,77.988,2011-12-20 05:00:00,7848,77.83695000000004,78.0122075,0.31930000000000264,77.77359706426388,78.25254706426388,77.29464706426388
3066,3066,78.0495,78.13,77.69,77.8015,2011-12-21 05:00:00,9315,77.83537500000006,77.9983625,0.33480000000000276,77.799873534334,78.302073534334,77.297673534334
3067,3067,78.1025,78.226,78.00399999999999,78.0515,2011-12-22 05:00:00,5990,77.84600000000005,77.9830075,0.3400000000000034,77.82869510249266,78.33869510249266,77.31869510249265
3068,3068,78.089,78.15899999999999,78.008,78.0995,2011-12-23 05:00:00,2637,77.86705000000003,77.96736,0.3141000000000034,77.8534860451124,78.32463604511241,77.3823360451124
3069,3069,77.9885,78.131,77.961,78.085,2011-12-25 05:00:00,1202,77.87642500000004,77.952355,0.2907000000000025,77.86634451700645,78.30239451700646,77.43029451700644
3070,3070,77.922,78.036,77.881,77.9905,2011-12-26 05:00:00,4721,77.87297500000004,77.9383125,0.2832000000000022,77.87164503919631,78.29644503919631,77.4468450391963
3071,3071,77.783,77.94,77.763,77.92399999999999,2011-12-27 05:00:00,5791,77.86317500000004,77.92581750000001,0.26400000000000007,77.86320265451094,78.25920265451094,77.46720265451094
3072,3072,77.76100000000001,78.041,77.566,77.785,2011-12-28 05:00:00,8590,77.86227500000004,77.91321250000001,0.27689999999999915,77.85346906836705,78.26881906836705,77.43811906836704
3073,3073,77.5195,77.878,77.514,77.763,2011-12-29 05:00:00,8664,77.85125000000004,77.89940750000001,0.26839999999999975,77.82166249042733,78.22426249042732,77.41906249042734
3074,3074,76.904,77.648,76.889,77.5215,2011-12-30 05:00:00,9754,77.81390000000003,77.88293750000001,0.32129999999999936,77.73426606276759,78.21621606276759,77.25231606276759
3075,3075,76.944,77.19,76.325,76.962,2012-01-01 05:00:00,2560,77.78195000000002,77.86790250000001,0.37779999999999914,77.6590026282183,78.2257026282183,77.0923026282183
3076,3076,76.8325,77.014,76.828,76.947,2012-01-02 05:00:00,3042,77.74362500000004,77.85182750000001,0.35239999999999866,77.58028809219752,78.10888809219752,77.05168809219752
3077,3077,76.6745,76.884,76.62,76.8305,2012-01-03 05:00:00,10211,77.69422500000005,77.83453,0.3565999999999974,77.49402255960729,78.02892255960728,76.9591225596073
3078,3078,76.7325,76.832,76.612,76.6715,2012-01-04 05:00:00,8130,77.63817500000005,77.81658250000001,0.36349999999999766,77.42149660154945,77.96674660154945,76.87624660154945
3079,3079,77.2005,77.245,76.718,76.7345,2012-01-05 05:00:00,8764,77.60032500000004,77.80097500000001,0.3991999999999976,77.4004493061638,77.99924930616379,76.8016493061638
3080,3080,76.964,77.33800000000001,76.964,77.2035,2012-01-06 05:00:00,6933,77.54492500000003,77.78325500000001,0.4210999999999984,77.35888270557676,77.99053270557675,76.72723270557677
3081,3081,76.9305,77.041,76.795,76.987,2012-01-08 05:00:00,2026,77.49712500000003,77.76669000000001,0.4279999999999987,77.3180843526647,77.9600843526647,76.6760843526647
3082,3082,76.7995,76.947,76.773,76.9275,2012-01-09 05:00:00,5259,77.44765000000004,77.7486375,0.3978999999999999,77.26869536669663,77.86554536669664,76.67184536669663
3083,3083,76.915,76.941,76.778,76.7965,2012-01-10 05:00:00,6137,77.39532500000003,77.728595,0.37779999999999914,77.2350100936779,77.8017100936779,76.6683100936779
3084,3084,76.857,77.042,76.828,76.91199999999999,2012-01-11 05:00:00,6440,77.33862500000002,77.70974,0.323299999999999,77.19900913237524,77.68395913237524,76.71405913237524
3085,3085,76.7605,76.982,76.672,76.859,2012-01-12 05:00:00,7778,77.28647500000002,77.6932725,0.2677999999999997,77.15724635786331,77.55894635786332,76.75554635786331
3086,3086,76.968,77.006,76.664,76.7645,2012-01-13 05:00:00,6454,77.23240000000003,77.67784250000001,0.2834000000000003,77.13922289520966,77.56432289520966,76.71412289520966
3087,3087,76.831,77.133,76.814,76.908,2012-01-15 05:00:00,2609,77.16882500000003,77.6609875,0.288900000000001,77.10986833376111,77.54321833376112,76.67651833376111
3088,3088,76.7275,76.88,76.688,76.828,2012-01-16 05:00:00,6329,77.10075000000003,77.64388000000002,0.2861000000000004,77.07345230197434,77.50260230197435,76.64430230197434
3089,3089,76.6615,76.848,76.554,76.7255,2012-01-17 05:00:00,5965,77.03440000000003,77.62591750000001,0.26280000000000003,77.03421874940537,77.42841874940537,76.64001874940537
3090,3090,76.7555,76.874,76.658,76.6645,2012-01-18 05:00:00,6496,76.97607500000002,77.6074475,0.24699999999999847,77.00767410660487,77.37817410660486,76.63717410660487
3091,3091,77.1105,77.321,76.7,76.7575,2012-01-19 05:00:00,7578,76.94245000000004,77.5906575,0.2844999999999985,77.01746704883298,77.44421704883298,76.59071704883299
3092,3092,77.023,77.306,76.918,77.1075,2012-01-20 05:00:00,5744,76.90555000000003,77.5734925,0.3058999999999969,77.01799399656318,77.47684399656318,76.55914399656318
3093,3093,77.0505,77.1,76.921,77.023,2012-01-22 05:00:00,2309,76.88210000000004,77.556465,0.307499999999996,77.02108980641431,77.4823398064143,76.55983980641432
3094,3094,77.0225,77.082,76.867,77.0525,2012-01-23 05:00:00,6488,76.88802500000004,77.53803249999999,0.3075999999999951,77.02122411056533,77.48262411056533,76.55982411056533
3095,3095,77.8745,77.983,76.99600000000001,77.0255,2012-01-24 05:00:00,12412,76.93455000000003,77.52320249999998,0.3752999999999943,77.10248848098769,77.66543848098767,76.5395384809877
3096,3096,77.6775,78.282,77.565,77.8765,2012-01-25 05:00:00,12318,76.97680000000004,77.50642749999999,0.41279999999999434,77.15725148279839,77.77645148279838,76.5380514827984
3097,3097,76.977,77.71600000000001,76.899,77.6805,2012-01-26 05:00:00,12136,76.99192500000004,77.48902249999999,0.4625999999999948,77.14008467491281,77.83398467491281,76.44618467491281
3098,3098,76.699,77.17399999999999,76.654,76.98,2012-01-27 05:00:00,8206,76.99025000000003,77.46883499999998,0.49539999999999507,77.0980766106354,77.8411766106354,76.3549766106354
3099,3099,76.669,76.778,76.654,76.721,2012-01-29 05:00:00,1362,76.96367500000005,77.44802999999999,0.47839999999999633,77.05721217152727,77.77481217152726,76.33961217152728
3100,3100,76.1815,76.755,76.178,76.671,2012-01-30 05:00:00,9693,76.92455000000004,77.4247875,0.5144999999999967,76.9738110123342,77.74556101233419,76.2020610123342
3101,3101,76.1945,76.418,76.148,76.1835,2012-01-31 05:00:00,9347,76.88775000000005,77.4018725,0.47939999999999827,76.89959091592142,77.61869091592142,76.18049091592142
3102,3102,76.1595,76.354,76.029,76.1925,2012-02-01 05:00:00,8131,76.85575000000004,77.37769749999998,0.47309999999999947,76.82910606678604,77.53875606678604,76.11945606678604
3103,3103,76.192,76.26,76.048,76.1625,2012-02-02 05:00:00,5743,76.81960000000005,77.35432499999997,0.476400000000001,76.7684292985207,77.4830292985207,76.0538292985207
3104,3104,76.605,76.736,76.17,76.194,2012-02-03 05:00:00,6680,76.80700000000004,77.33264249999998,0.5115000000000023,76.75286460342349,77.5201146034235,75.98561460342349
3105,3105,76.76100000000001,76.79899999999999,76.49600000000001,76.615,2012-02-05 05:00:00,3132,76.80702500000004,77.31011749999998,0.44310000000000116,76.75363940309745,77.41828940309745,76.08898940309746
3106,3106,76.7215,76.804,76.515,76.763,2012-02-06 05:00:00,8466,76.79470000000005,77.29057999999998,0.40030000000000143,76.75057850756436,77.35102850756437,76.15012850756435
3107,3107,77.042,77.102,76.624,76.7195,2012-02-07 05:00:00,9542,76.80525000000004,77.27264499999997,0.36640000000000156,76.77833293541536,77.32793293541536,76.22873293541537
3108,3108,77.1735,77.232,76.71,77.04,2012-02-08 05:00:00,9372,76.82755000000006,77.25470499999997,0.36660000000000253,76.81596789394723,77.36586789394724,76.26606789394722
3109,3109,77.64399999999999,77.752,77.113,77.1755,2012-02-09 05:00:00,10721,76.87667500000006,77.24246249999996,0.41810000000000114,76.89482809452369,77.52197809452369,76.26767809452369
3110,3110,77.619,77.805,77.55199999999999,77.64699999999999,2012-02-10 05:00:00,6906,76.91985000000005,77.23350249999997,0.38570000000000276,76.9637968474262,77.5423468474262,76.38524684742619
3111,3111,77.619,77.619,77.619,77.619,2012-02-11 05:00:00,1,76.94527500000005,77.22840499999998,0.35870000000000174,77.02619714767133,77.56424714767132,76.48814714767133
3112,3112,77.5875,77.782,77.548,77.619,2012-02-12 05:00:00,2609,76.97350000000006,77.22052999999997,0.3496000000000009,77.07965456217883,77.60405456217883,76.55525456217883
3113,3113,77.883,77.958,77.36399999999999,77.5905,2012-02-13 05:00:00,9237,77.01512500000005,77.21429499999998,0.3878000000000014,77.15616365149513,77.73786365149513,76.57446365149514
3114,3114,78.5065,78.66,77.848,77.88600000000001,2012-02-14 05:00:00,14327,77.08932500000006,77.21117749999998,0.41240000000000093,77.2847671132575,77.9033671132575,76.6661671132575
